TIMESTAMP	ETos	Rso
2015-03-03 10:00:00	0.306	0
2015-03-03 11:00:00	0.878	3.087
2015-03-03 12:00:00	0.947	3.546
2015-03-03 13:00:00	0.954	3.724
2015-03-03 14:00:00	0.897	3.615
2015-03-03 15:00:00	0.734	3.175
2015-03-03 16:00:00	0.47	2.488
2015-03-03 17:00:00	0.213	1.652
2015-03-03 18:00:00	0.12	0.734
2015-03-03 19:00:00	0.099	0.057
2015-03-03 20:00:00	0.065	0
2015-03-03 21:00:00	0.065	0
2015-03-03 22:00:00	0.034	0
2015-03-03 23:00:00	0.037	0
2015-03-04 00:00:00	0.065	0
2015-03-04 01:00:00	0.057	0
2015-03-04 02:00:00	0.039	0
2015-03-04 03:00:00	0.04	0
2015-03-04 04:00:00	0.038	0
2015-03-04 05:00:00	0.04	0
2015-03-04 06:00:00	0.042	0
2015-03-04 07:00:00	0.069	0
2015-03-04 08:00:00	0.251	0.577
2015-03-04 09:00:00	0.496	1.51
2015-03-04 10:00:00	0.712	2.385
2015-03-04 11:00:00	0.849	3.073
2015-03-04 12:00:00	0.91	3.509
2015-03-04 13:00:00	0.865	3.678
2015-03-04 14:00:00	0.815	3.553
2015-03-04 15:00:00	0.702	3.136
2015-03-04 16:00:00	0.537	2.495
2015-03-04 17:00:00	0.334	1.664
2015-03-04 18:00:00	0.144	0.739
2015-03-04 19:00:00	0.1	0.057
2015-03-04 20:00:00	0.054	0
2015-03-04 21:00:00	0.045	0
2015-03-04 22:00:00	0.042	0
2015-03-04 23:00:00	0.032	0
2015-03-05 00:00:00	0.032	0
2015-03-05 01:00:00	0.036	0
2015-03-05 02:00:00	0.035	0
2015-03-05 03:00:00	0.04	0
2015-03-05 04:00:00	0.04	0
2015-03-05 05:00:00	0.041	0
2015-03-05 06:00:00	0.041	0
2015-03-05 07:00:00	0.076	0
2015-03-05 08:00:00	0.315	0.59
2015-03-05 09:00:00	0.567	1.525
2015-03-05 10:00:00	0.733	2.386
2015-03-05 11:00:00	0.856	3.063
2015-03-05 12:00:00	0.907	3.499
2015-03-05 13:00:00	0.904	3.662
2015-03-05 14:00:00	0.83	3.537
2015-03-05 15:00:00	0.699	3.139
2015-03-05 16:00:00	0.526	2.494
2015-03-05 17:00:00	0.336	1.662
2015-03-05 18:00:00	0.14	0.738
2015-03-05 19:00:00	0.073	0.058
2015-03-05 20:00:00	0.028	0
2015-03-05 21:00:00	0.038	0
2015-03-05 22:00:00	0.049	0
2015-03-05 23:00:00	0.043	0
2015-03-06 00:00:00	0.036	0
2015-03-06 01:00:00	0.035	0
2015-03-06 02:00:00	0.037	0
2015-03-06 03:00:00	0.033	0
2015-03-06 04:00:00	0.036	0
2015-03-06 05:00:00	0.043	0
2015-03-06 06:00:00	0.04	0
2015-03-06 07:00:00	0.084	0
2015-03-06 08:00:00	0.375	0.594
2015-03-06 09:00:00	0.577	1.527
2015-03-06 10:00:00	0.731	2.39
2015-03-06 11:00:00	0.909	3.092
2015-03-06 12:00:00	0.965	3.543
2015-03-06 13:00:00	0.935	3.697
2015-03-06 14:00:00	0.854	3.556
2015-03-06 15:00:00	0.728	3.147
2015-03-06 16:00:00	0.568	2.506
2015-03-06 17:00:00	0.377	1.672
2015-03-06 18:00:00	0.23	0.744
2015-03-06 19:00:00	0.185	0.058
2015-03-06 20:00:00	0.088	0
2015-03-06 21:00:00	0.086	0
2015-03-06 22:00:00	0.085	0
2015-03-06 23:00:00	0.076	0
2015-03-07 00:00:00	0.074	0
2015-03-07 01:00:00	0.058	0
2015-03-07 02:00:00	0.028	0
2015-03-07 03:00:00	0.055	0
2015-03-07 04:00:00	0.053	0
2015-03-07 05:00:00	0.053	0
2015-03-07 06:00:00	0.058	0
2015-03-07 07:00:00	0.078	0
2015-03-07 08:00:00	0.318	0.601
2015-03-07 09:00:00	0.482	1.532
2015-03-07 10:00:00	0.667	2.381
2015-03-07 11:00:00	0.787	3.068
2015-03-07 12:00:00	0.875	3.517
2015-03-07 13:00:00	0.874	3.679
2015-03-07 14:00:00	0.798	3.559
2015-03-07 15:00:00	0.715	3.175
2015-03-07 16:00:00	0.551	2.525
2015-03-07 17:00:00	0.348	1.669
2015-03-07 18:00:00	0.174	0.74
2015-03-07 19:00:00	0.088	0.058
2015-03-07 20:00:00	0.04	0
2015-03-07 21:00:00	0.042	0
2015-03-07 22:00:00	0.053	0
2015-03-07 23:00:00	0.04	0
2015-03-08 00:00:00	0.048	0
2015-03-08 01:00:00	0.058	0
2015-03-08 02:00:00	0.063	0
2015-03-08 03:00:00	0.05	0
2015-03-08 04:00:00	0.064	0
2015-03-08 05:00:00	0.044	0
2015-03-08 06:00:00	0.043	0
2015-03-08 07:00:00	0.08	0
2015-03-08 08:00:00	0.355	0.606
2015-03-08 09:00:00	0.528	1.53
2015-03-08 10:00:00	0.679	2.387
2015-03-08 11:00:00	0.823	3.069
2015-03-08 12:00:00	0.853	3.514
2015-03-08 13:00:00	0.87	3.688
2015-03-08 14:00:00	0.808	3.568
2015-03-08 15:00:00	0.717	3.177
2015-03-08 16:00:00	0.552	2.519
2015-03-08 17:00:00	0.362	1.68
2015-03-08 18:00:00	0.192	0.745
2015-03-08 19:00:00	0.116	0.058
2015-03-08 20:00:00	0.047	0
2015-03-08 21:00:00	0.045	0
2015-03-08 22:00:00	0.042	0
2015-03-08 23:00:00	0.032	0
2015-03-09 00:00:00	0.035	0
2015-03-09 01:00:00	0.043	0
2015-03-09 02:00:00	0.033	0
2015-03-09 03:00:00	0.034	0
2015-03-09 04:00:00	0.033	0
